STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT4,Individuals living in a household with income in fourth quintile,_T,Total,2023,,72.36,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT4,Individual living in a household with income in fourth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT1,Individuals living in a household with income in first quintile,_T,Total,2023,,58.94,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT1,Individual living in a household with income in first quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q4,Individuals living in a household with income in fourth quartile,_T,Total,2015,,66.108206,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q4,Individual living in a household with income in fourth quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q2,Individuals living in a household with income in second quartile,_T,Total,2015,,55.047104,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q2,Individual living in a household with income in second quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2015,,44.395587,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q3,Individuals living in a household with income in third quartile,_T,Total,2015,,62.2485,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q3,Individual living in a household with income in third quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q4,Individuals living in a household with income in fourth quartile,_T,Total,2019,,69.61,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q4,Individual living in a household with income in fourth quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT5,Individuals living in a household with income in fifth quintile,_T,Total,2019,,70.72,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT5,Individual living in a household with income in fifth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT3,Individuals living in a household with income in third quintile,_T,Total,2019,,64.36,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT3,Individual living in a household with income in third quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q2,Individuals living in a household with income in second quartile,_T,Total,2019,,60.78,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q2,Individual living in a household with income in second quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT2,Individuals living in a household with income in second quintile,_T,Total,2019,,59.69,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT2,Individual living in a household with income in second quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT4,Individuals living in a household with income in fourth quintile,_T,Total,2019,,67.44,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT4,Individual living in a household with income in fourth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2019,,51.2,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q3,Individuals living in a household with income in third quartile,_T,Total,2019,,65.83,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q3,Individual living in a household with income in third quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT1,Individuals living in a household with income in first quintile,_T,Total,2019,,51.2,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT1,Individual living in a household with income in first quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT1,Individuals living in a household with income in first quintile,_T,Total,2017,,48.61,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT1,Individual living in a household with income in first quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q3,Individuals living in a household with income in third quartile,_T,Total,2017,,66.694734,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q3,Individual living in a household with income in third quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2017,,50.164908,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT4,Individuals living in a household with income in fourth quintile,_T,Total,2017,,68.93,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT4,Individual living in a household with income in fourth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT2,Individuals living in a household with income in second quintile,_T,Total,2017,,58.25,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT2,Individual living in a household with income in second quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q2,Individuals living in a household with income in second quartile,_T,Total,2017,,60.4232,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q2,Individual living in a household with income in second quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT3,Individuals living in a household with income in third quintile,_T,Total,2017,,64.82,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT3,Individual living in a household with income in third quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT5,Individuals living in a household with income in fifth quintile,_T,Total,2017,,70.28,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT5,Individual living in a household with income in fifth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q4,Individuals living in a household with income in fourth quartile,_T,Total,2017,,69.9362,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q4,Individual living in a household with income in fourth quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT1,Individuals living in a household with income in first quintile,_T,Total,2019,,30.01330373,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT1,Individual living in a household with income in first quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT5,Individuals living in a household with income in fifth quintile,_T,Total,2019,,70.99338855,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT5,Individual living in a household with income in fifth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT4,Individuals living in a household with income in fourth quintile,_T,Total,2019,,70.91679606,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT4,Individual living in a household with income in fourth quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT2,Individuals living in a household with income in second quintile,_T,Total,2019,,55.806673,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT2,Individual living in a household with income in second quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_QNT3,Individuals living in a household with income in third quintile,_T,Total,2019,,67.85124694,,D,Definition differs,,,,,0,Units,,,2,Two,IND_QNT3,Individual living in a household with income in third quintile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2010,,30.13900924,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2011,,30.99616931,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2012,,33.42579768,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2013,,22.31106056,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2014,,25.49245355,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2015,,30.39551136,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2016,,35.36419998,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2017,,37.74999889,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2018,,42.53476955,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q1,Individuals living in a household with income in first quartile,_T,Total,2019,,30.01330373,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q1,Individual living in a household with income in first quartile
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,IND_Q3,Individuals living in a household with income in third quartile,_T,Total,2010,,58.67702891,,D,Definition differs,,,,,0,Units,,,2,Two,IND_Q3,Individual living in a household with income in third quartile
